student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,scholarship_binary,sports_binary,gender_encoded,department_encoded,parental_education_encoded,academic_score,engagement_score,low_attendance,low_cgpa,high_failures,low_study_hours,low_income,disengaged,risk_probability
210101,Female,BIO,No,Postgraduate,,23.0,6.813838677,64.97442928,91812,,7.2,22,4,,Yes,1,0,1,1,1,1,0.5334768349199999,,1,0,0,1,0,1,0.7285215082528123
215296,FEMALE,ME,No,Primary,,26.0,4.437928758,83.83124508,34598,3.0,6.4,6,3,,No,0,0,0,0,6,2,0.44701088556,,0,1,1,1,1,1,0.5945810682095444
214263,FEMALE,nan,nan,nan,,23.0,4.786191608,70.70832971,60043,3.0,17.7,24,1,,Y,1,0,0,0,7,4,0.47557265345000005,,1,1,1,0,0,1,0.614600298023419
202485,Female,COMMERCE,No,Graduate,,26.0,6.7126436,82.30210159,60068,5.0,8.8,19,4,,No,0,0,0,1,3,0,0.57241204877,,0,0,1,1,0,1,0.5867974425086586
213196,M,BIO,No,nan,,21.0,6.427683012,80.88135778,45903,2.0,9.1,24,0,,No,0,0,0,2,1,4,0.57175139382,,0,0,1,1,1,1,0.6143080856246006
213152,M,ARTS,nan,nan,,19.0,6.196470527,77.74795719,44101,6.0,19.6,33,1,,No,0,0,0,2,0,4,0.58010269265,,0,0,1,0,1,1,0.6746548882962432
215825,nan,CS,N,Postgraduate,,19.0,5.946512307,64.67799553,38899,6.0,13.7,58,4,,Yes,0,0,1,5,4,1,0.60589447887,,1,1,1,1,1,1,0.5426730163912976
213960,Other,CIVIL,nan,Postgraduate,,20.0,5.132884114,,42297,,19.9,8,1,,No,1,0,0,4,2,1,,,0,1,0,0,1,1,0.8666554947688079
216781,Female,nan,Nope,Secondary,,16.0,5.73489903,68.8125253,85728,3.0,23.4,11,4,,N,0,0,0,1,7,3,0.4688335371000001,,1,1,1,0,0,1,0.6106598218329428
207442,Male,ECE,No,Secondary,,20.0,5.369158766,70.70831921,59167,4.0,9.3,1,3,,Yes,0,0,1,3,5,3,0.42989130827,,1,1,1,1,0,0,0.4834628714637615
209805,nan,ARTS,Y,nan,,16.0,5.038144792,64.88886815,43722,2.0,10.3,31,2,,Yes,0,0,1,5,0,4,0.48919239613,,1,1,1,1,1,1,0.5038396830579644
206137,Other,ME,Nope,Graduate,,17.0,6.805773682,75.6732002,99944,2.0,16.6,9,0,,nan,1,0,0,4,6,0,0.52625054788,,0,0,1,0,0,1,0.6677793332105506
204903,Male,COMMERCE,N,nan,,20.0,5.537343999,81.53935783,50273,4.0,13.3,46,1,,Yes,0,0,1,3,3,4,0.60411183345,,0,1,1,1,0,1,0.5281630879139779
208931,Male,CIVIL,No,nan,,25.0,6.656336846,92.31822101,77895,2.0,9.4,21,2,,No,1,0,0,3,2,4,0.6062081368700001,,0,0,1,1,0,1,0.5833835230947392
201201,Male,CIVIL,Y,Graduate,,22.0,6.621692697,75.83903539,65008,6.0,6.5,21,1,,Y,1,0,0,3,2,0,0.55538481405,,0,0,1,1,0,1,0.5900501897614059
217335,Male,BIO,No,nan,,21.0,4.509091858,69.15333032,52643,4.0,21.7,52,4,,nan,1,0,0,3,1,4,0.54382366528,,1,1,1,0,0,1,0.5957313567496391
206178,FEMALE,CIVIL,Nope,nan,,22.0,4.683361642,56.80326216,66760,6.0,14.9,27,3,,No,1,0,0,0,2,4,0.43874425216,,1,1,1,1,0,1,0.5048850639389526
216657,Female,CS,Nope,nan,,23.0,4.432759848,55.18017593,45662,4.0,20.2,12,2,,No,1,0,0,1,4,4,0.37885092170999995,,1,1,1,0,1,1,0.6299275876752963
209675,Male,ME,Nope,nan,,22.0,4.439165242,75.08979704,57266,5.0,8.2,23,1,,No,1,0,0,3,6,4,0.47183600079999993,,0,1,1,1,0,1,0.5520683674170835
211887,Male,BIO,N,Secondary,,20.0,4.300812081,72.8830532,49938,6.0,15.2,48,1,,No,0,0,0,3,1,3,0.53468164284,,1,1,1,0,1,1,0.6210247636176337
219427,FEMALE,CS,Yes,nan,,23.0,4.905815182,65.02610874,62027,5.0,11.4,5,2,,No,1,1,0,0,4,4,0.4063109335,,1,1,1,1,0,1,0.500548063765736
202898,FEMALE,ME,Y,Primary,,17.0,6.12529529,84.97103727,19140,4.0,19.7,53,2,,No,0,0,0,0,6,2,0.65892492341,,0,0,1,0,1,1,0.6606210055123605
213280,nan,ARTS,Y,Postgraduate,,21.0,,93.12014243,79164,4.0,24.6,11,3,,No,0,0,0,5,0,1,,,0,0,1,0,0,1,0.6107161302014533
217723,M,ARTS,N,nan,,,4.042152581,82.03652185,61052,3.0,10.4,35,1,,No,0,0,0,2,0,4,0.5127956687899999,,0,1,1,1,0,1,0.5516072126803475
217141,FEMALE,CS,Y,Secondary,,,4.282484563,75.37346694,61378,6.0,19.1,34,2,,nan,1,0,0,0,4,3,0.4994197833399999,,0,1,1,0,0,1,0.6534741152793428
206381,FEMALE,ME,Nope,Primary,,22.0,6.138198236,65.8227271,29005,4.0,15.2,28,0,,Yes,0,0,1,0,6,2,0.52699611074,,1,0,1,0,1,1,0.6369482622100459
217190,Male,nan,Nope,nan,,20.0,6.760779625,73.11547591,74342,4.0,13.6,8,1,,No,0,0,0,3,7,4,0.51377761273,,1,0,1,1,0,1,0.5127891806555691
219200,FEMALE,nan,nan,Graduate,,25.0,,54.0930745,49573,6.0,13.2,24,1,,Yes,1,0,1,0,7,0,,,1,0,1,1,1,0,0.3524395693936876
216655,Male,CS,nan,nan,,18.0,4.709308457,70.19963541,46896,4.0,10.0,32,3,,nan,0,0,0,3,4,4,0.49497124450999996,,1,1,1,1,1,1,0.5356808517593281
203572,Female,nan,Y,nan,,20.0,4.319835992,55.91736695,59794,3.0,12.9,40,4,,Yes,0,0,1,1,7,4,0.46054554052999996,,1,1,1,1,0,0,0.46678191908280914
215437,Male,BIO,Yes,nan,,26.0,6.69984045,82.49608379,73618,5.0,6.1,21,3,,No,0,1,0,3,1,4,0.57848186937,,0,0,1,1,0,1,0.5707071123321122
213112,nan,CIVIL,nan,nan,,25.0,6.594843587,100.0,46152,6.0,12.8,1,3,,Yes,0,0,1,5,2,4,0.56679374348,,0,0,1,1,1,1,0.5861568150202049
204639,nan,CS,Yes,Graduate,,20.0,6.021830187,70.9281863,61723,6.0,14.8,54,1,,N,0,1,0,5,4,0,0.61565776638,,1,0,1,1,0,1,0.528559739589912
208703,M,ECE,No,nan,,25.0,4.353673096,93.94637315,31541,4.0,12.1,47,2,,Yes,0,0,1,2,5,4,0.5969860432899999,,0,1,1,1,1,1,0.5504821355330256
217012,Other,CIVIL,Yes,nan,,17.0,4.543434605,83.74555544,55578,3.0,10.7,22,2,,Y,0,1,0,4,2,4,0.49897405052000005,,0,1,1,1,0,1,0.5364478174603173
204191,Other,ARTS,Nope,Secondary,,25.0,4.887796053,84.28687921,55820,6.0,19.6,59,2,,nan,0,0,0,4,0,3,0.62537247975,,0,1,1,0,0,1,0.6291339146585144
200803,Male,ME,Y,Primary,,19.0,5.345364235,43.6684681,90698,6.0,24.4,47,0,,Yes,1,0,1,3,6,2,0.48581997369999996,,1,1,1,0,0,1,0.5801116011560462
204909,Male,CS,N,nan,,24.0,5.461987056,75.30284652,34433,3.0,6.5,22,2,,Yes,0,0,1,3,4,4,0.5103880218,,0,1,1,1,1,1,0.5464964212473113
207101,Male,CIVIL,N,Secondary,,25.0,6.548649832,81.67841136,59338,3.0,17.3,11,2,,No,0,0,0,3,2,3,0.5399812273600001,,0,0,1,0,0,1,0.6659203588515763
203533,Female,nan,Y,Primary,,25.0,5.925545723,61.59796641,50361,5.0,5.7,37,2,,No,1,0,0,1,7,2,0.53281572815,,1,1,1,1,0,1,0.5005671367680842
214991,Female,ARTS,Yes,nan,,20.0,6.567599143,53.65827593,48270,5.0,8.4,38,2,,No,1,1,0,1,0,4,0.53767879351,,1,0,1,1,1,1,0.5771805555555554
210052,M,ARTS,nan,Graduate,,20.0,4.059765617,95.04212959,32527,2.0,12.3,16,4,,No,0,0,0,2,0,0,0.49551701345000004,,0,1,1,1,1,1,0.5945810682095444
202361,M,COMMERCE,nan,Secondary,,21.0,4.609436497,56.15619859,69618,2.0,17.9,24,1,,N,0,0,0,2,3,3,0.42484605565000005,,1,1,1,0,0,1,0.6224079903311114
201297,nan,CS,nan,nan,,17.0,6.865968794,72.53624325,35072,,12.3,5,2,,No,0,0,0,5,4,4,0.50724748151,,1,0,0,1,1,1,0.7548365136227362
205683,Female,CS,nan,nan,,17.0,6.161096593,86.22583929,59189,,11.4,54,1,,No,0,0,0,1,4,4,0.66712138159,,0,0,0,1,0,1,0.7855485683348035
202140,M,BIO,nan,nan,,21.0,4.031346928,88.45248925,69402,6.0,22.0,12,0,,No,0,0,0,2,1,4,0.46261134486999994,,0,1,1,0,0,1,0.6352034053828439
217753,FEMALE,nan,N,Graduate,,22.0,4.398170003,67.45671071,87154,6.0,20.7,3,2,,Y,1,0,0,0,7,0,0.38729693225,,1,1,1,0,0,1,0.6155169646900857
212084,Male,CIVIL,Y,Graduate,,,5.672228461,62.88644884,30628,2.0,15.4,42,3,,No,0,0,0,3,2,0,0.5415484849600001,,1,1,1,0,1,1,0.6647546869691402
207662,FEMALE,ARTS,No,Primary,,23.0,4.197005482,78.38760198,27300,4.0,17.9,24,2,,N,1,0,0,0,0,2,0.47504302522,,0,1,1,0,1,1,0.6396827728419715
209983,Female,nan,Y,Graduate,,24.0,4.695049106,53.22748575,74535,3.0,5.2,17,3,,Yes,0,0,1,1,7,0,0.39848442149,,1,1,1,1,0,0,0.4841152524161425
216706,nan,nan,No,Primary,,,4.8528196,65.04578276,44886,3.0,8.4,38,4,,No,1,0,0,5,7,2,0.50325013228,,1,1,1,1,1,1,0.5621196063125327
212376,FEMALE,CS,No,nan,,23.0,4.257364635,72.61139024,49936,5.0,18.7,3,1,,Yes,0,0,1,0,4,4,0.39712875612000004,,1,1,1,0,1,1,0.6155959270452108
205770,Other,nan,No,Secondary,,19.0,6.002094207,,58786,6.0,23.3,38,1,,No,0,0,0,4,7,3,,,0,0,1,0,0,1,0.5363182971079268
211765,nan,nan,Yes,nan,,24.0,5.177630594,88.23623147,58806,2.0,21.1,4,2,,Yes,0,1,1,5,7,4,0.48381391817,,0,1,1,0,0,1,0.575087334805717
219480,Female,ME,Y,nan,,26.0,5.597415068,52.04706607,28930,5.0,20.7,42,4,,Yes,1,0,1,1,6,4,0.50603780093,,1,1,1,0,1,1,0.5856810918803756
205871,nan,BIO,No,Secondary,,21.0,4.005407091,90.85230332,73310,2.0,14.8,40,4,,No,0,0,0,5,1,3,0.5527731936,,0,1,1,1,0,1,0.5712707483694643
211498,Female,BIO,N,nan,,17.0,6.419631686,63.30598259,26667,2.0,21.7,10,4,,nan,0,0,0,1,1,4,0.47670321521000003,,1,0,1,0,1,1,0.6664641288998765
211118,Female,nan,Nope,Primary,,24.0,5.360323227,78.97475019,45446,5.0,17.3,40,2,,No,0,0,0,1,7,2,0.57133717965,,0,1,1,0,1,1,0.6256488900580885
202386,FEMALE,CIVIL,No,nan,,23.0,4.764210765,82.69831864,-2604,5.0,13.3,18,2,,No,0,0,0,0,2,4,0.49266338652,,0,1,1,1,1,1,0.5765810682095445
212619,Other,ARTS,Nope,Graduate,,22.0,,77.81424699,44612,5.0,22.1,5,1,,Yes,0,0,1,4,0,0,,,0,0,1,0,1,1,0.5848393016870925
213681,Other,COMMERCE,Yes,nan,,19.0,4.798279511,81.66850174,43943,6.0,17.4,22,1,,No,1,1,0,4,3,4,0.5029366856599999,,0,1,1,0,1,1,0.5999996155074715
202915,FEMALE,CIVIL,Yes,nan,,20.0,4.499711117,68.43574455,42940,5.0,20.8,19,1,,Yes,1,1,1,0,2,4,0.44229567833,,1,1,1,0,1,1,0.5918895757020755
216327,Female,CIVIL,No,Secondary,,23.0,5.085559646,71.36123853,37537,2.0,13.1,8,4,,No,0,0,0,1,2,3,0.44150610143,,1,1,1,1,1,1,0.5433332327117091
214176,nan,nan,Yes,nan,,17.0,4.386306247,67.35178018,56073,,21.4,41,0,,nan,1,1,0,5,7,4,0.50050759042,,1,1,0,0,0,1,0.7754285134337391
200474,nan,ECE,N,Secondary,,21.0,4.996021321,87.8894483,77275,4.0,18.6,41,2,,Yes,0,0,1,5,5,3,0.58650919774,,0,1,1,0,0,1,0.6214620244179593
217829,FEMALE,ECE,nan,Postgraduate,,26.0,4.130331591,80.72128001,78802,,23.7,56,3,,nan,0,0,0,0,5,1,0.57537710367,,0,1,0,0,0,1,0.8730949420996867
218636,M,CS,No,nan,,17.0,4.637184907,84.54666896,58614,4.0,10.6,4,1,,No,1,0,0,2,4,4,0.45112740316,,0,1,1,1,0,1,0.5520540817027978
203578,FEMALE,CS,Nope,nan,,19.0,5.409209223,71.56720184,37773,3.0,18.9,24,1,,No,0,0,0,0,4,4,0.5030699744399999,,1,1,1,0,1,1,0.6299275876752963
219675,M,ME,Nope,nan,,21.0,6.10397316,,18049,6.0,5.7,16,0,,Yes,1,0,1,2,6,4,,,0,0,1,1,1,0,0.3925196594422814
213115,FEMALE,COMMERCE,Y,Graduate,,26.0,6.441729464,77.1726435,75430,3.0,13.8,48,3,,No,0,0,0,0,3,0,0.63318710906,,0,0,1,1,0,1,0.5776545853658015
214186,M,CS,N,Secondary,,26.0,5.810454501,80.48990399,40359,3.0,23.4,27,3,,Yes,0,0,1,2,4,3,0.55488789201,,0,1,1,0,1,1,0.622196350307124
205589,Female,CS,N,nan,,16.0,6.90611564,51.15048587,59061,3.0,23.9,4,2,,Yes,0,0,1,1,4,4,0.44169608321,,1,0,1,0,0,1,0.6269226211844049
214521,Male,ME,Yes,Graduate,,23.0,4.474921487,68.06409727,76744,4.0,24.2,27,1,,Yes,0,1,1,3,6,0,0.46418915129,,1,1,1,0,0,1,0.5697490995115992
205042,nan,BIO,Y,nan,,21.0,4.401622892,97.21792576,58221,6.0,10.6,0,4,,nan,1,0,0,5,1,4,0.46771869296,,0,1,1,1,0,1,0.5724136055123216
215625,M,ME,nan,Secondary,,19.0,6.539079062,75.9207615,46165,5.0,8.9,48,1,,No,0,0,0,2,6,3,0.63332544698,,0,0,1,1,1,1,0.6018318951484103
201572,nan,BIO,No,Graduate,,26.0,6.942886839,52.00159482,39656,5.0,,41,0,,Yes,0,0,1,5,1,0,0.5567202580199999,,1,0,1,0,1,1,0.5784562123106104
206808,nan,ARTS,Y,nan,,,6.044359529,88.7860542,30687,4.0,14.1,9,0,,Y,1,0,0,5,0,4,0.5351325437600001,,0,0,1,1,1,1,0.6451869151284301
206532,nan,BIO,Nope,nan,,20.0,,59.64508255,57380,5.0,21.1,33,1,,No,1,0,0,5,1,4,,,1,0,1,0,0,1,0.5677244101036668
218542,FEMALE,CIVIL,No,Graduate,,24.0,5.801396366,77.95563524,34690,6.0,,11,3,,nan,1,0,0,0,2,0,0.49892276036000005,,0,1,1,0,1,1,0.5714025862378977
201433,Male,nan,No,Primary,,23.0,6.520246239,81.65697028,55548,4.0,24.1,44,3,,Y,0,0,0,3,7,2,0.6377807604,,0,0,1,0,0,1,0.6623864760676933
202864,nan,BIO,N,Secondary,,25.0,5.749173741,91.49885313,48767,6.0,12.7,18,4,,No,0,0,0,5,1,3,0.5584635090300001,,0,1,1,1,1,1,0.5969405920190681
200538,nan,ARTS,Y,Secondary,,17.0,5.751581133,77.04090449,38481,2.0,16.5,29,0,,N,0,0,0,5,0,3,0.54818595879,,0,1,1,0,1,1,0.6381728059271657
219037,Male,ECE,N,Postgraduate,,23.0,4.911666505,70.93659859,45881,6.0,5.6,16,3,,No,1,0,0,3,5,1,0.45727645597000005,,1,1,1,1,1,1,0.5360295912551264
217584,FEMALE,ME,N,nan,,22.0,6.272130179,68.35412242,79768,4.0,23.6,24,3,,No,0,0,0,0,6,4,0.52794757442,,1,0,1,0,0,1,0.6458198493054702
205564,Female,ME,Yes,nan,,17.0,6.185030549,61.80173626,38958,4.0,,40,0,,No,0,1,0,1,6,4,0.55280643074,,1,0,1,0,1,1,0.5600239881067618
209282,M,BIO,No,Primary,,19.0,4.272771222,64.51612158,52137,4.0,16.5,7,4,,No,1,0,0,2,1,2,0.38545921362,,1,1,1,0,0,1,0.6175508474739685
213442,FEMALE,ECE,No,Primary,,24.0,6.42994086,69.22886789,38095,5.0,16.6,29,0,,nan,0,0,0,0,5,2,0.55188423807,,1,0,1,0,1,1,0.6544302461159934
214935,Other,ECE,nan,nan,,16.0,5.067859225,90.90883256,32349,6.0,6.3,52,3,,Y,0,0,0,4,5,4,0.63144086668,,0,1,1,1,1,1,0.5780358301143064
201272,Other,CS,nan,Graduate,,19.0,5.071432336,91.82630888,64375,5.0,13.3,35,3,,No,0,0,0,4,4,0,0.58333622008,,0,1,1,1,0,1,0.5763183674170835
202687,Male,nan,N,Secondary,,,5.78520758,79.36068799,42639,5.0,5.7,11,4,,No,1,0,0,3,7,3,0.5024903671700001,,0,1,1,1,1,1,0.6013107218891981
216431,nan,nan,Yes,nan,,,6.337726866,64.34940488,47490,4.0,13.0,39,2,,Yes,0,1,1,5,7,4,0.5635572892799999,,1,0,1,1,1,1,0.541296398046398
200451,FEMALE,BIO,nan,Secondary,,23.0,5.274291436,88.79652959,44098,5.0,23.8,20,4,,No,0,0,0,0,1,3,0.53736124621,,0,1,1,0,1,1,0.6376827728419715
210432,nan,nan,Nope,Postgraduate,,23.0,5.891199894,71.40024146,52318,5.0,24.8,12,4,,No,0,0,0,5,7,1,0.48584872013999997,,1,1,1,0,0,1,0.6127331882514705
210263,Other,nan,Y,Primary,,20.0,4.190227524,77.89708203,38773,4.0,19.9,38,4,,No,1,0,0,4,7,2,0.51530034705,,0,1,1,0,1,1,0.6414484469528068
216430,FEMALE,ARTS,N,Graduate,,20.0,5.90851324,75.36859517,30500,4.0,16.0,26,3,,No,0,0,0,0,0,0,0.5404463151100001,,0,1,1,0,1,1,0.6376827728419715
203941,Male,ECE,Nope,Primary,,24.0,4.588335123,84.64432981,186,2.0,20.0,38,2,,No,0,0,0,3,5,2,0.55146639435,,0,1,1,0,1,1,0.6371984469528068
203922,FEMALE,COMMERCE,Yes,nan,,17.0,5.743355563,71.30601472,40865,5.0,14.1,19,3,,No,0,1,0,0,3,4,0.50065226668,,1,1,1,1,1,1,0.543159722222222
204496,Female,CIVIL,No,nan,,20.0,5.065505614,66.87849058,93976,6.0,8.4,10,2,,No,1,0,0,1,2,4,0.43325569630000005,,1,1,1,1,0,0,0.49855173060561925
214652,M,nan,Yes,Postgraduate,,26.0,4.83627051,58.08281778,49136,2.0,13.3,39,2,,No,0,1,0,2,7,1,0.48469927374,,1,1,1,1,1,1,0.5516156045751631
201034,M,COMMERCE,Nope,Postgraduate,,21.0,5.84441527,69.22654643,22758,,16.5,21,3,,N,1,0,0,2,3,1,0.5044562500900001,,1,1,0,0,1,1,0.8584305778204445
207840,Male,ME,nan,Postgraduate,,23.0,6.994699947,86.9104773,34419,6.0,21.1,29,3,,Yes,0,0,1,3,6,1,0.62751942978,,0,0,1,0,1,1,0.6411056114681638
217287,nan,nan,Y,nan,,20.0,5.081022422,87.67381273,48662,6.0,12.2,1,0,,Yes,0,0,1,5,7,4,0.46926233507,,0,1,1,1,1,1,0.5486749926758827
210269,FEMALE,ARTS,Yes,Graduate,,22.0,4.684849176,84.18393999,44380,2.0,17.3,31,3,,nan,0,1,0,0,0,0,0.53294578701,,0,1,1,0,1,1,0.6014496155074714
210993,FEMALE,BIO,nan,nan,,18.0,6.253797899,66.1685887,25726,6.0,7.7,41,0,,Yes,1,0,1,0,1,4,0.57165768206,,1,0,1,1,1,1,0.5452395656029556
201355,nan,ECE,No,Primary,,25.0,6.963637784,82.52895697,44918,5.0,13.4,37,0,,No,0,0,0,5,5,2,0.63713238227,,0,0,1,1,1,1,0.6145727376392526
202115,Other,ECE,N,nan,,20.0,5.554364535,76.40015469,29657,4.0,22.6,36,0,,Y,0,0,0,4,5,4,0.5593750454699999,,0,1,1,0,1,1,0.6354484469528068
201328,M,ME,Yes,Graduate,,19.0,4.392574021,77.8761936,51582,3.0,7.3,28,4,,No,0,1,0,2,6,0,0.49333154164,,0,1,1,1,0,1,0.5505644841269839
204194,Other,nan,Yes,Graduate,,22.0,5.505836634,70.51042547,45362,2.0,23.5,4,0,,No,0,1,0,4,7,0,0.44376474177,,1,1,1,0,1,1,0.6033161421181156
213660,nan,nan,nan,Primary,,23.0,6.46819882,39.11454081,47347,,22.1,16,4,,No,0,0,0,5,7,2,0.42407157523,,1,0,0,0,1,1,0.8918357817340324
218038,Female,COMMERCE,Y,Primary,,24.0,5.700302445,88.7350498,43946,3.0,21.9,18,3,,No,0,0,0,1,3,2,0.5482172472000001,,0,1,1,0,1,1,0.6376827728419715
204949,FEMALE,BIO,nan,Secondary,,18.0,5.212568493,66.6064072,50589,3.0,16.4,31,2,,Y,0,0,0,0,1,3,0.5013219613200001,,1,1,1,0,0,1,0.6224079903311114
215872,Other,ECE,Nope,nan,,20.0,4.266395929,67.03447709,72988,5.0,12.0,43,1,,nan,0,0,0,4,5,4,0.50075926843,,1,1,1,1,0,0,0.48535523200617947
204610,Female,ME,Nope,Primary,,25.0,5.127508485,61.26951423,30787,5.0,9.5,16,0,,No,0,0,0,1,6,2,0.43690888208999995,,1,1,1,1,1,1,0.5296819722075073
219844,Other,ECE,Y,Primary,,21.0,4.294513986,77.48302031,32021,6.0,11.5,31,4,,Yes,0,0,1,4,5,2,0.49722962037000007,,0,1,1,1,1,1,0.5720797545806445
202026,M,ECE,No,Secondary,,18.0,6.760899965,84.04001002,5378,4.0,5.3,46,1,,No,0,0,0,2,5,3,0.66055602866,,0,0,1,1,1,1,0.6018318951484103
214581,nan,CIVIL,Nope,Graduate,,19.0,6.729621749,91.67697505,63591,5.0,24.5,53,3,,No,0,0,0,5,2,0,0.70321579511,,0,0,1,0,0,1,0.6608608350420522
208097,nan,BIO,Yes,Primary,,24.0,6.42952495,69.94346888,81421,3.0,14.5,52,3,,nan,0,1,0,5,1,2,0.62301140464,,1,0,1,1,0,1,0.5308097395899118
217339,Female,ARTS,Yes,nan,,24.0,5.956857523,,64196,6.0,16.4,21,0,,No,1,1,0,1,0,4,,,0,1,1,0,0,0,0.4851277658406507
209478,FEMALE,nan,No,Postgraduate,,26.0,5.175476698,78.46865551,84845,2.0,19.1,36,0,,nan,0,0,0,0,7,1,0.55042503445,,0,1,1,0,0,1,0.6337290464084849
215104,Other,ARTS,Nope,Graduate,,20.0,6.901314992,83.51567244,57351,6.0,21.7,29,0,,No,0,0,0,4,0,0,0.613599617,,0,0,1,0,0,1,0.6671703588515763
204989,nan,BIO,nan,Primary,,21.0,4.425117602,81.04890836,72059,3.0,,14,3,,No,0,0,0,5,1,2,0.46215142915999996,,0,1,1,0,0,1,0.5693014291085464
200738,M,nan,Nope,nan,,,6.547314652,86.40001472,40604,,24.2,2,1,,N,0,0,0,2,7,4,0.5270926302400001,,0,0,0,0,1,1,0.9492499501165008
219817,Other,BIO,No,Secondary,,23.0,5.628268627,63.45198242,90570,6.0,23.8,18,1,,No,1,0,0,4,1,3,0.46948669233999996,,1,1,1,0,0,1,0.6128980234163057
203376,Female,nan,nan,Graduate,,18.0,5.203299541,88.59955793,60346,2.0,6.6,50,3,,Yes,0,0,1,1,7,0,0.62393065543,,0,1,1,1,0,1,0.5464821355330255
211150,Female,CS,Yes,nan,,17.0,6.232523509,63.25463486,49271,2.0,11.0,21,3,,No,0,1,0,1,4,4,0.50206484494,,1,0,1,1,1,1,0.5794305555555553
207305,Female,CIVIL,No,Graduate,,24.0,4.734731716,,69944,6.0,7.8,2,2,,Y,1,0,0,1,2,0,,,0,1,1,1,0,0,0.3578678732452999
204744,FEMALE,CS,Y,nan,,20.0,6.174162582,80.69440189,75524,,18.0,8,3,,No,1,0,0,0,4,4,0.51304970895,,0,0,0,0,0,1,0.9116006122533016
213079,Other,ME,Y,Secondary,,22.0,5.623744378,64.69143964,27017,5.0,23.4,12,4,,No,1,0,0,4,6,3,0.45502409404,,1,1,1,0,1,1,0.6186694522623223
212806,Male,BIO,Nope,nan,,22.0,5.220080405,74.07621355,38387,4.0,22.9,0,0,,No,0,0,0,3,1,4,0.43103185685,,1,1,1,0,1,1,0.6191676207604907
214994,Male,nan,Nope,Postgraduate,,,,78.037951,61952,4.0,14.2,22,3,,No,0,0,0,3,7,1,,,0,0,1,1,0,1,0.5068101055258091
206132,FEMALE,ECE,No,nan,,25.0,6.161521782,64.46786601,58863,2.0,12.3,51,4,,No,0,0,0,0,5,4,0.59286446931,,1,0,1,1,0,1,0.5110602429266315
204205,Other,BIO,nan,nan,,,5.424866913,78.9066164,61450,4.0,6.3,35,1,,Yes,0,0,1,4,1,4,0.55871452572,,0,1,1,1,0,1,0.5221522654031554
218892,FEMALE,nan,No,Primary,,24.0,4.62470798,72.54698679,63193,3.0,20.9,55,3,,Yes,0,0,1,0,7,2,0.5676292795700001,,1,1,1,0,0,1,0.579514425213709
218164,M,CIVIL,Yes,nan,,19.0,6.400938382,64.25594296,78601,5.0,15.5,52,2,,No,1,1,0,2,2,4,0.60480536416,,1,0,1,0,0,1,0.5879610312806771
204307,Male,ECE,Y,Postgraduate,,23.0,6.173283699,72.09188936,32981,,11.6,43,2,,nan,0,0,0,3,5,1,0.5922070160399999,,1,0,0,1,1,1,0.7512440383437046
212531,nan,BIO,No,Graduate,,18.0,4.980429377,62.64317628,71838,5.0,10.2,10,1,,Yes,1,0,1,5,1,0,0.4171467039200001,,1,1,1,1,0,1,0.5040420640103453
204058,Other,CS,Y,nan,,20.0,6.550561029,84.15495083,49468,5.0,15.3,2,3,,Yes,0,0,1,4,4,4,0.52048729365,,0,0,1,0,1,1,0.6477466371091894
202617,Other,ECE,No,Graduate,,25.0,6.857213728,79.46715297,48119,2.0,20.5,34,4,,Yes,0,0,1,4,5,0,0.61469000803,,0,0,1,0,1,1,0.6423556114681638
206750,Other,ME,Nope,nan,,16.0,6.415394771,82.71884684,42687,2.0,10.7,1,4,,No,0,0,0,4,6,4,0.50777233136,,0,0,1,1,1,1,0.614810832877348
207020,FEMALE,CIVIL,Y,Primary,,20.0,6.075857748,56.82177761,48816,3.0,18.8,58,2,,No,0,0,0,0,2,2,0.58749964275,,1,0,1,0,1,1,0.663178414614162
214411,Other,ARTS,nan,Graduate,,19.0,4.319520566,87.51330828,36556,5.0,19.0,48,3,,Yes,1,0,1,4,0,0,0.57932074748,,0,1,1,0,1,1,0.625353050058985
211506,M,ECE,nan,nan,,20.0,5.810329815,69.22243593,43537,6.0,14.3,27,2,,No,1,0,0,2,5,4,0.52108050039,,1,1,1,1,1,1,0.5220153055408407
206427,Other,CIVIL,nan,Postgraduate,,,4.706532084,85.66014281,57614,4.0,7.7,42,1,,No,0,0,0,4,2,1,0.5712417117899999,,0,1,1,1,0,1,0.5630277830014991
203230,M,BIO,nan,nan,,16.0,5.04326105,83.02062076,25840,2.0,18.8,54,4,,No,0,0,0,2,1,4,0.61279230428,,0,1,1,0,1,1,0.6230399156991142
217594,Female,ARTS,Nope,Graduate,,19.0,4.084396363,77.47239191,50414,5.0,21.0,52,3,,No,0,0,0,1,0,0,0.55179303025,,0,1,1,0,0,1,0.6214772149066533
205194,Female,CS,Yes,Postgraduate,,19.0,4.277290523,90.73050264,64883,3.0,6.6,14,1,,No,0,1,0,1,4,1,0.48528312883999997,,0,1,1,1,0,1,0.537564484126984
200563,FEMALE,ARTS,No,nan,,20.0,,65.46915713,59319,,17.1,44,1,,Yes,0,0,1,0,0,4,,,1,0,0,0,0,1,0.819855718443944
