gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,low_attendance,low_cgpa,high_failures,low_study_hours,cgpa_attendance_interaction,study_cgpa_ratio,assignment_completion_rate,academic_performance_score,engagement_score,risk_score,cgpa_squared,attendance_squared,income_bracket,age_group
3,2,0,3,1,23.0,4.119075609,83.62401724,43761,6.0,8.4,17,0,0,0,0,1,1,1,344.4536497398795,1.9909574462428177,0.34,62.407386665000004,1.0,6,16.966783872658723,6992.976259355817,2,0
0,4,0,4,0,19.0,6.701206932,78.56145799,8039,2.0,7.2,17,1,8,0,0,0,0,1,526.4565868706147,1.0586356321734103,0.34,72.78676365499999,1.6,1,44.90617434548485,6171.9026815145335,1,3
0,5,0,3,0,22.0,6.31123598,46.12414696,70722,6.0,13.4,52,4,1,1,1,0,1,0,291.1003758407596,2.090080608762743,1.04,54.61825338,1.2,5,39.83169959524656,2127.436932787677,0,0
1,2,0,4,0,18.0,5.500271303,92.68632634,68018,4.0,9.0,1,0,8,0,0,0,1,1,509.799940948395,1.6070649997222108,0.02,73.844519685,1.6,3,30.252984406605318,8590.755090404977,0,2
1,2,0,4,0,16.0,6.196100945,69.00993728,67378,2.0,18.7,59,3,7,0,1,0,0,0,427.59253759499876,2.9700921512147067,1.18,65.485473365,1.4,3,38.391666920629895,4762.371443389534,0,2
0,4,0,4,0,20.0,5.500271303,78.05849968,43907,6.0,23.2,45,4,3,1,0,0,1,0,429.34292574513864,4.142656443728366,0.9,66.530606355,1.6,2,30.252984406605318,6093.129372292559,2,3
3,2,1,2,0,26.0,6.94632593,78.43445993,62987,5.0,24.4,43,0,3,1,0,0,1,0,544.831322817305,3.4627975263131203,0.86,73.948859615,1.6,2,48.25144392579037,6151.964504510776,0,1
0,5,0,4,1,18.0,4.990778812,83.51382303,13536,5.0,19.4,36,0,6,0,0,1,1,0,416.79901848724165,3.8108118062938146,0.72,66.710805575,2.2,5,24.907873150308134,6974.558637086158,1,2
2,7,1,1,0,16.0,5.282099391,63.02020707,74735,3.0,14.6,10,1,9,0,1,0,0,0,332.8789973851409,2.7126960948388033,0.2,57.92060049,1.8,3,27.900573976402573,3971.546499145678,0,2
0,2,0,4,0,21.0,4.459276313,75.09409398,71943,3.0,17.0,28,1,0,1,0,1,0,0,334.8653145312099,3.728661926351644,0.56,59.843428555,1.0,3,19.885145235682874,5639.1229506770715,0,3
2,2,0,3,0,20.0,6.170938124,51.08418967,44489,4.0,8.1,24,4,1,0,1,0,1,1,315.23737356825,1.2916727672690396,0.48,56.396785455,0.2,6,38.08047733023664,2609.5944342405346,2,3
0,7,0,3,0,25.0,4.698555383,77.38195414,26003,5.0,15.0,14,4,6,1,0,1,1,0,363.5833971715562,3.1259407890009965,0.28,62.183753985,2.2,5,22.07642268711828,5987.966826525064,2,0
3,2,0,1,0,20.0,4.360789635,75.89828514,45578,4.0,14.9,51,1,6,0,0,1,1,0,330.9764551527865,3.3402157956726874,1.02,59.753090744999994,1.2,5,19.01648624072343,5760.549687192744,2,3
1,1,0,0,1,21.0,5.467979028,68.47469247,493140,6.0,17.8,18,3,9,1,1,0,1,0,374.4181823747095,3.19685112147301,0.36,61.577241375,3.8,5,29.898794650647826,4688.783508861074,3,3
0,1,1,3,0,21.0,5.500271303,83.62957622,60363,3.0,9.0,58,1,0,0,0,0,0,1,459.9853581649172,1.6070649997222108,1.16,69.31614462499999,0.0,1,30.252984406605318,6993.90601873679,0,3
0,4,0,4,0,20.0,5.544095616,81.47455863,30462,6.0,20.1,26,0,2,1,0,0,1,0,451.70274331611796,3.5612437080300525,0.52,68.457757395,1.4,2,30.73699619935042,6638.1037039533085,2,3
0,5,0,2,1,17.0,5.167948305,61.31787698,64625,6.0,19.6,28,1,4,0,1,0,1,0,316.88761840498955,3.720613579559415,0.56,56.498680015000005,1.8,5,26.707689683152378,3759.8820373344142,0,2
0,1,0,0,1,23.0,5.193422951,98.44749727,50550,3.0,20.7,22,2,2,0,0,0,0,0,511.2794917905278,3.9105131389679504,0.44,75.19086339,1.4,0,26.971641947973545,9691.909718726658,0,0
0,1,0,1,1,23.0,6.813838677,64.97442928,91812,4.0,7.2,22,4,7,1,1,0,1,1,442.72527924406523,1.0413896442148647,0.44,66.556408025,3.4,6,46.42839751618111,4221.67646026172,3,0
0,6,0,2,0,26.0,4.437928758,83.83124508,34598,3.0,6.4,6,3,1,0,0,1,0,1,372.03709335947804,1.4103350540083557,0.12,64.10526633,0.2,4,19.695211661083423,7027.677651663024,2,1
0,7,0,4,0,23.0,4.786191608,70.70832971,60043,3.0,17.7,24,1,6,1,0,1,0,0,338.4236142736991,3.622453112771995,0.48,59.285122895,2.2,3,22.907630108489627,4999.6678903780685,0,0
0,3,0,0,0,26.0,6.7126436,82.30210159,60068,5.0,8.8,19,4,3,0,0,0,1,1,552.4646755046633,1.291715891317139,0.38,74.71426879500001,0.6,3,45.05958410062096,6773.635926130682,0,1
1,1,0,4,0,21.0,6.427683012,80.88135778,45903,2.0,9.1,24,0,5,0,0,0,0,1,519.8797293900001,1.394062791234079,0.48,72.57909395,1.0,1,41.315108902753394,6541.794036336367,2,3
1,0,0,4,0,19.0,6.196470527,77.74795719,44101,6.0,19.6,33,1,4,0,0,0,1,0,481.7629252622927,3.112855037747404,0.66,69.85633123,0.8,2,38.39624699197965,6044.744847218071,2,3
3,4,0,1,0,19.0,5.946512307,64.67799553,38899,6.0,13.7,58,4,5,1,1,0,1,0,384.608496411236,2.2657689762972315,1.16,62.071559300000004,2.0,5,35.36100861730246,4183.243105778701,2,3
2,2,0,1,1,20.0,5.132884114,75.09409398,42297,4.0,19.9,8,1,9,0,0,0,1,0,385.44928204516503,3.802874202155511,0.16,63.21146756,2.8,2,26.34649932775357,5639.1229506770715,2,3
0,7,0,3,1,16.0,5.73489903,68.8125253,85728,3.0,23.4,11,4,2,0,1,0,0,0,394.6328845948205,4.010352172280863,0.22,63.0807578,1.4,3,32.88906688429494,4735.163638163141,3,2
1,5,0,3,0,20.0,5.369158766,70.70831921,59167,4.0,9.3,1,3,1,1,0,0,1,1,379.6441919154977,1.7004443275289627,0.02,62.199953435,1.2,3,28.82786585451464,4999.666405503255,0,3
3,0,1,4,1,16.0,5.038144792,64.88886815,43722,2.0,10.3,31,2,1,1,1,0,0,0,326.91951312869713,2.0046145869686116,0.62,57.635158034999996,2.2,3,25.382902945156722,4210.565209788084,2,2
2,6,0,0,0,17.0,6.805773682,75.6732002,99944,2.0,16.6,9,0,9,0,0,0,0,0,515.0146743538771,2.4037856964916395,0.18,71.86546851,1.8,0,46.318555410603835,5726.43322850928,3,2
1,3,0,4,0,20.0,5.537343999,81.53935783,50273,4.0,13.3,46,1,8,1,0,0,1,0,451.51147376226413,2.3592670595158407,0.92,68.45639891,2.6,2,30.66217856326131,6648.666875328782,0,3
1,2,0,4,0,25.0,6.656336846,92.31822101,77895,2.0,9.4,21,2,8,0,0,0,0,1,614.5011760660344,1.39128646399049,0.42,79.440794735,1.6,1,44.30682020741723,8522.653930451206,3,0
1,2,1,0,0,22.0,6.621692697,75.83903539,65008,6.0,6.5,21,1,6,1,0,0,1,1,502.18278678948764,0.9670183230633342,0.42,71.02798118000001,2.2,3,43.84681417350314,5751.559288885674,0,0
1,1,0,4,1,21.0,4.509091858,69.15333032,52643,4.0,21.7,52,4,0,0,1,1,1,0,311.8187186994965,4.708085815719927,1.04,57.122124449999994,1.0,8,20.33190938388189,4782.18309434703,0,3
0,2,0,4,0,22.0,4.683361642,56.80326216,66760,6.0,14.9,27,3,2,0,1,1,1,0,266.0302191406141,3.114964143453321,0.54,51.81843929,0.4,8,21.93387626975694,3226.6105920176883,0,0
0,4,0,4,0,23.0,4.432759848,55.18017593,45662,4.0,20.2,12,2,7,0,1,1,1,0,244.60046826808005,4.456446111724382,0.24,49.753887205,1.4,8,19.649359870040982,3044.851815665751,2,0
1,6,0,4,0,22.0,4.439165242,75.08979704,57266,5.0,8.2,23,1,2,0,0,1,1,1,333.33601704880243,1.8064995572593434,0.46,59.74072473,0.4,6,19.706188045780916,5638.477619508391,0,0
1,1,0,3,1,20.0,4.300812081,72.8830532,49938,6.0,15.2,48,1,8,0,0,1,1,0,313.45631570272576,3.4539079879425554,0.96,57.94558700500001,2.6,5,18.496984556075553,5311.939443754031,2,3
0,4,1,4,1,23.0,4.905815182,65.02610874,62027,5.0,11.4,5,2,1,0,1,1,1,0,319.0060714830749,2.2773513574756663,0.1,57.04213028,1.2,8,24.067022599941698,4228.394817866304,0,0
0,6,1,2,0,17.0,6.12529529,84.97103727,19140,4.0,19.7,53,2,6,0,0,0,1,0,520.4726943763454,3.164508522454362,1.06,73.111995085,1.2,2,37.51924238969619,7220.077174739728,1,2
3,0,1,1,1,21.0,5.500271303,93.12014243,79164,4.0,24.6,11,3,3,0,0,0,1,0,512.1860471390016,4.392644332574044,0.22,74.06142772999999,1.6,2,30.252984406605318,8671.360926183486,3,3
1,0,0,4,0,21.0,4.042152581,82.03652185,61052,3.0,10.4,35,1,5,0,0,1,0,0,331.60413853224037,2.510771826152582,0.7,61.22902383,1.0,3,16.33899748808496,6729.990917245527,0,3
0,4,1,3,0,21.0,4.282484563,75.37346694,61378,6.0,19.1,34,2,2,0,0,1,1,0,322.7857086303408,4.358258363590271,0.68,59.099156285,0.4,5,18.3396740323333,5681.159518555273,0,3
0,6,0,2,0,22.0,6.138198236,65.8227271,29005,4.0,15.2,28,0,2,1,1,0,1,0,404.03294737392935,2.4366009903760935,0.56,63.60235473,1.4,5,37.67747758443351,4332.631402881074,2,0
1,7,0,4,0,20.0,6.760779625,73.11547591,74342,4.0,13.6,8,1,5,0,0,0,1,0,494.3176198045063,1.9822820063251925,0.16,70.36163608,1.0,2,45.70814113781513,5345.87281754579,0,3
0,7,0,0,0,25.0,5.500271303,54.0930745,49573,6.0,13.2,24,1,6,1,1,0,1,0,297.52658536339106,2.3570286662592426,0.48,54.547893765,2.2,5,30.252984406605318,2926.06070886255,2,0
1,4,0,4,0,18.0,4.709308457,70.19963541,46896,4.0,10.0,32,3,6,0,0,1,1,0,330.59173671462963,2.0793010241305887,0.64,58.64635998999999,1.2,5,22.177586143171716,4927.988811696926,2,2
0,7,1,4,0,20.0,4.319835992,55.91736695,59794,3.0,12.9,40,4,5,1,1,1,0,0,241.55385432848126,2.918660335666139,0.8,49.557863435,2.0,6,18.66098299777862,3126.7519266209524,0,3
1,1,1,4,1,26.0,6.69984045,82.49608379,73618,5.0,6.1,21,3,3,0,0,0,1,1,552.7105991428313,0.8970798719255244,0.42,74.747244145,1.6,3,44.8878620554562,6805.603840686701,0,1
3,2,0,4,0,25.0,6.594843587,100.0,46152,6.0,12.8,1,3,4,1,0,0,1,0,659.4843587,1.911919200749507,0.02,82.974217935,1.8,2,43.491961936995025,10000.0,2,0
3,4,1,0,1,20.0,6.021830187,70.9281863,61723,6.0,14.8,54,1,7,0,0,0,1,0,427.1174933704998,2.4175776765955566,1.08,65.573244085,2.4,2,36.262438801064455,5030.807611807507,0,3
1,5,0,4,1,25.0,4.353673096,93.94637315,31541,4.0,12.1,47,2,3,1,0,1,1,0,409.01179724993176,2.7168585882218066,0.94,68.741552055,2.6,5,18.954469426834223,8825.921028039042,2,0
2,2,1,4,1,17.0,4.543434605,83.74555544,55578,3.0,10.7,22,2,2,1,0,1,0,0,380.492454601042,2.304328780355463,0.44,64.58995074500001,2.4,3,20.642798009911505,7013.318055954114,0,2
2,0,0,3,0,25.0,4.887796053,84.28687921,55820,6.0,19.6,59,2,9,0,0,1,1,0,411.9770755223257,3.9295913048030964,1.18,66.58241987,1.8,5,23.890550255722378,7104.278006961129,0,0
1,6,1,2,0,19.0,5.345364235,43.6684681,90698,6.0,24.4,47,0,5,1,1,0,1,0,233.4238675789784,4.480875648899545,0.94,48.561055225,2.0,5,28.572918804817135,1906.9351062007174,3,3
1,4,0,4,1,24.0,5.461987056,75.30284652,34433,3.0,6.5,22,2,4,1,0,0,0,1,411.30317297219466,1.1686470922272496,0.44,64.96135853999999,2.8,1,29.833302599911548,5670.518694014677,2,0
1,2,0,3,1,25.0,6.548649832,81.67841136,59338,3.0,17.3,11,2,2,0,0,0,0,0,534.8833148306909,2.602032057205807,0.22,73.58245484,1.4,0,42.88481462215363,6671.362882293377,0,0
0,7,1,2,0,25.0,5.925545723,61.59796641,50361,5.0,5.7,37,2,4,0,1,0,1,1,365.0015664062731,0.9459724084812161,0.74,60.426711819999994,0.8,6,35.112092115363595,3794.309465847488,0,0
0,0,1,4,1,20.0,6.567599143,53.65827593,48270,5.0,8.4,38,2,6,0,1,0,1,1,352.40604701272554,1.259823786620221,0.76,59.66713368,2.2,6,43.13335850313433,2879.2105757800177,2,3
1,0,0,0,1,20.0,4.059765617,95.04212959,32527,2.0,12.3,16,4,0,0,0,1,0,0,385.8487698759403,2.9568973669412397,0.32,67.81989288,1.0,3,16.48169686497539,9033.006397002355,2,3
1,3,0,3,0,21.0,4.609436497,56.15619859,69618,2.0,17.9,24,1,0,0,1,1,0,0,258.84843131352596,3.800879364527505,0.48,51.12528178,0.0,6,21.24690481987563,3153.5186400795183,0,3
3,4,0,4,1,17.0,6.865968794,72.53624325,35072,4.0,12.3,5,2,2,0,0,0,1,0,498.0315825884931,1.765727117611317,0.1,70.597965595,1.4,2,47.14152748018181,5261.506584823171,2,2
0,4,0,4,1,17.0,6.161096593,86.22583929,59189,4.0,11.4,54,1,0,0,0,0,1,0,531.2457246781845,1.8207673097944812,1.08,73.91840261,1.0,2,37.95911122827621,7434.8953612649075,0,2
1,1,0,4,0,21.0,4.031346928,88.45248925,69402,6.0,22.0,12,0,8,0,0,1,1,0,356.5826708119405,5.3251398111584605,0.24,64.38297926499999,1.6,5,16.251758053895035,7823.842854521366,0,3
0,7,0,0,0,22.0,4.398170003,67.45671071,87154,6.0,20.7,3,2,2,1,1,1,1,0,296.6860815457708,4.601871424644775,0.06,55.71920537,1.4,8,19.343899375289016,4550.407819812628,3,0
1,2,1,0,0,21.0,5.672228461,62.88644884,30628,2.0,15.4,42,3,4,0,1,0,0,0,356.7063049214685,2.6679470682856605,0.84,59.804366725,0.8,3,32.17417571377843,3954.7054477059373,2,3
0,0,0,2,0,23.0,4.197005482,78.38760198,27300,4.0,17.9,24,2,6,0,0,1,1,0,328.99319523089406,4.1656916834252256,0.48,60.1788284,1.2,5,17.61485501593805,6144.6161441749,2,0
0,7,1,0,1,24.0,4.695049106,53.22748575,74535,3.0,5.2,17,3,9,1,1,1,0,1,249.90565938516522,1.08445187630994,0.34,50.088988404999995,3.8,7,22.0434861077514,2833.165239266453,0,0
3,7,0,2,0,21.0,4.8528196,65.04578276,44886,3.0,8.4,38,4,9,0,1,1,0,1,315.6554494750701,1.6960036258942282,0.76,56.786989379999994,1.8,7,23.54985807014416,4230.953854861113,2,3
0,4,0,4,0,23.0,4.257364635,72.61139024,49936,5.0,18.7,3,1,9,1,0,1,1,0,309.1331649059602,4.291584837723823,0.06,57.592518295000005,2.8,5,18.125153635348685,5272.413992585568,2,0
2,7,0,3,0,19.0,6.002094207,75.09409398,58786,6.0,23.3,38,1,5,0,0,0,1,0,450.72182645727156,3.818361239535023,0.76,67.557518025,1.0,2,36.02513486970296,5639.1229506770715,0,3
3,7,1,4,0,24.0,5.177630594,88.23623147,58806,2.0,21.1,4,2,9,1,0,0,0,0,456.85461155833764,3.998006231051495,0.08,70.006268705,2.8,0,26.807858567924793,7785.6325440274195,0,0
0,6,1,4,0,26.0,5.597415068,52.04706607,28930,5.0,20.7,42,4,4,1,1,0,1,0,291.32903186540955,3.6332266041600607,0.84,54.010608375000004,1.8,5,31.331055443473446,2708.897086494945,2,1
3,1,0,3,0,21.0,4.005407091,90.85230332,73310,2.0,14.8,40,4,1,0,0,1,0,0,363.9004599516109,3.6050018115000135,0.8,65.453187115,0.2,3,16.043285964633085,8254.141018549284,0,3
0,1,0,4,0,17.0,6.419631686,63.30598259,26667,2.0,21.7,10,4,0,0,1,0,0,0,406.40109174812835,3.3284088803049605,0.2,63.751149725,0.0,3,41.2116709838952,4007.647431685383,2,2
0,7,0,2,0,24.0,5.360323227,78.97475019,45446,5.0,17.3,40,2,8,0,0,0,1,0,423.3301877899797,3.1683106074115934,0.8,66.28899123,1.6,2,28.7330650979157,6237.011167572904,2,0
0,2,0,4,0,23.0,4.764210765,82.69831864,-2604,5.0,13.3,18,2,6,0,0,1,1,0,393.9922199120881,2.7342565202353035,0.36,65.17021314499999,1.2,5,22.697704213341883,6839.0119058829705,4,0
2,0,0,0,0,22.0,5.500271303,77.81424699,44612,5.0,22.1,5,1,6,1,0,0,1,0,427.9994696836511,3.9462373882067627,0.1,66.40848001,2.2,2,30.252984406605318,6055.057034620724,2,0
2,3,1,4,0,19.0,4.798279511,81.66850174,43943,6.0,17.4,22,1,7,0,0,1,1,0,391.8682985931098,3.552267681116412,0.44,64.825648425,1.4,5,23.023486265682397,6669.744176456383,2,3
0,2,1,4,1,20.0,4.499711117,68.43574455,42940,5.0,20.8,19,1,6,1,1,1,1,0,307.94108055180715,4.522023116435641,0.38,56.716427859999996,3.2,8,20.24740013645339,4683.451132112854,2,3
0,2,0,3,0,23.0,5.085559646,71.36123853,37537,2.0,13.1,8,4,4,0,0,0,0,0,362.91183495674835,2.5262461323928624,0.16,61.108417495,0.8,0,25.862916913023646,5092.426364535556,2,0
3,7,1,4,0,17.0,4.386306247,67.35178018,56073,4.0,21.4,41,0,6,0,1,1,1,0,295.42553415010485,4.770071150249765,0.82,55.607421325000004,1.2,8,19.23968249247123,4536.262293415041,0,2
3,5,0,3,1,21.0,4.996021321,87.8894483,77275,4.0,18.6,41,2,1,1,0,1,1,0,439.0975575977272,3.6499062363322485,0.82,68.924830755,2.2,5,24.96022903988658,7724.555122478372,3,3
0,5,0,1,0,26.0,4.130331591,80.72128001,78802,4.0,23.7,56,3,7,0,0,1,1,0,333.4056528912598,5.602397705754693,1.12,61.01229796,1.4,5,17.059639051612592,6515.925046452826,3,1
1,4,0,4,0,17.0,4.637184907,84.54666896,58614,4.0,10.6,4,1,6,0,0,1,1,0,392.0585372384374,2.237615843184987,0.08,65.459259015,1.2,5,21.5034838617086,7148.139232231828,0,2
0,4,0,4,1,19.0,5.409209223,71.56720184,37773,3.0,18.9,24,1,3,0,0,0,0,0,387.12196825723055,3.430619392905928,0.48,62.829647035,1.6,0,29.25954441818827,5121.864379207299,2,3
1,6,0,4,0,21.0,6.10397316,75.09409398,18049,6.0,5.7,16,0,2,1,0,0,1,1,458.37233412843756,0.9187660637783934,0.32,68.06691279,1.4,3,37.25848833800038,5639.1229506770715,1,3
0,3,1,0,0,26.0,6.441729464,77.1726435,75430,3.0,13.8,48,3,5,0,0,0,0,0,497.1252914487181,2.1095338894619875,0.96,70.79496907000001,1.0,0,41.49587848736572,5955.616904778093,3,1
1,4,0,3,0,26.0,5.810454501,80.48990399,40359,3.0,23.4,27,3,7,1,0,0,0,0,467.6829249237534,3.9590863944627124,0.54,69.2972245,2.4,0,33.76138150819116,6478.624644319419,2,1
0,4,0,4,0,16.0,6.90611564,51.15048587,59061,3.0,23.9,4,2,1,1,1,0,0,0,353.251170460406,3.411305383477798,0.08,60.105821135,1.2,3,47.694433233052614,2616.3722047370693,0,2
1,6,1,0,0,23.0,4.474921487,68.06409727,76744,4.0,24.2,27,1,0,1,1,1,1,0,304.58149136678105,5.289708264669943,0.54,56.40665607,1.0,8,20.024922314814287,4632.721337180022,3,0
3,1,1,4,1,21.0,4.401622892,97.21792576,58221,6.0,10.6,0,4,8,0,0,1,1,0,427.9166475379725,2.3547063479790036,0.0,70.61707734,2.6,5,19.37428408337844,9451.325089076872,0,3
1,6,0,3,0,19.0,6.539079062,75.9207615,46165,5.0,8.9,48,1,4,0,0,0,1,1,496.4518618957457,1.3405473736471676,0.96,70.65577606,0.8,3,42.7595549790868,5763.962026739882,2,3
3,1,0,0,0,26.0,6.942886839,52.00159482,39656,5.0,15.1,41,0,6,1,1,0,1,0,361.0411882827886,2.1440071869937936,0.82,60.715231605,2.2,5,48.20367765915941,2704.1658638234508,2,1
3,0,1,4,0,21.0,6.044359529,88.7860542,30687,4.0,14.1,9,0,9,1,0,0,1,0,536.6548327460805,2.294787590708382,0.18,74.61482474499999,2.8,2,36.534282115813106,7882.963420405336,2,3
3,1,0,4,1,20.0,5.500271303,59.64508255,57380,5.0,21.1,33,1,3,0,1,0,1,0,328.06413591483107,3.76767461045985,0.66,57.32389779,1.6,5,30.252984406605318,3557.535872396314,0,3
0,2,0,0,0,24.0,5.801396366,77.95563524,34690,6.0,15.1,11,3,9,0,0,0,1,0,452.25153899055755,2.558716456836616,0.22,67.98479945,1.8,2,33.656199795438,6077.08106567193,2,0
1,7,0,2,0,23.0,6.520246239,81.65697028,55548,4.0,24.1,44,3,6,1,0,0,1,0,532.4235533563048,3.640347976488613,0.88,73.429716335,2.2,2,42.513611017193654,6667.860795308803,0,0
3,1,0,3,0,25.0,5.749173741,91.49885313,48767,6.0,12.7,18,4,4,0,0,0,1,0,526.0428037466116,2.1712468396995765,0.36,74.49529527,0.8,2,33.05299870420394,8372.040124105311,2,0
3,0,1,3,0,17.0,5.751581133,77.04090449,38481,2.0,16.5,29,0,5,0,0,0,0,0,443.10701273393903,2.819750700703478,0.58,67.27835791000001,1.0,0,33.08068552948156,5935.300964637303,2,2
1,5,0,1,0,23.0,4.911666505,70.93659859,45881,6.0,5.6,16,3,9,0,0,1,1,1,348.41691527313327,1.1173927862943465,0.32,60.026631820000006,1.8,6,24.124467856338917,5032.001019518791,2,0
0,6,0,4,0,22.0,6.272130179,68.35412242,79768,4.0,23.6,24,3,4,0,1,0,1,0,428.72595408954254,3.70362803914085,0.48,65.537712105,0.8,5,39.339616982322575,4672.286051808346,3,0
0,6,1,4,1,17.0,6.185030549,61.80173626,38958,4.0,15.1,40,0,5,0,1,0,1,0,382.245626749341,2.402534066028133,0.8,61.826020875,2.0,5,38.25460289206325,3819.4546047505987,2,2
1,1,0,2,0,19.0,4.272771222,64.51612158,52137,4.0,16.5,7,4,0,0,1,1,1,0,275.6626276420772,3.7733508483101703,0.14,53.6219169,0.0,8,18.256573915551375,4162.329943725342,0,3
0,5,0,2,1,24.0,6.42994086,69.22886789,38095,5.0,16.6,29,0,0,0,1,0,1,0,445.13752633745304,2.542136346392577,0.58,66.764138245,1.0,5,41.34413946309754,4792.636149331073,2,0
2,5,0,4,0,16.0,5.067859225,90.90883256,32349,6.0,6.3,52,3,7,1,0,0,1,1,460.71316572317636,1.2190734549275575,1.04,70.793712405,2.4,3,25.683197124417603,8264.415837422115,2,2
2,4,0,0,0,19.0,5.071432336,91.82630888,64375,5.0,13.3,35,3,0,0,0,0,1,0,465.6909121495559,2.5718213322476315,0.7,71.27031612,0.0,2,25.719425938626415,8432.071002525166,0,3
1,7,0,3,1,21.0,5.78520758,79.36068799,42639,5.0,5.7,11,4,6,0,0,0,1,1,459.11805371376295,0.9685299834402784,0.22,68.606381895,2.2,3,33.468626743689455,6298.118798246131,2,3
3,7,1,4,0,21.0,6.337726866,64.34940488,47490,4.0,13.0,39,2,4,1,1,0,1,0,407.82895211908743,2.019346311297824,0.78,63.86333677,1.8,5,40.16678182801818,4140.845908410167,2,3
0,1,0,3,0,23.0,5.274291436,88.79652959,44098,5.0,23.8,20,4,1,0,0,0,1,0,468.33877556305765,4.428490766350022,0.4,70.76972197500001,0.2,2,27.818150151862945,7884.823667227746,2,0
3,7,0,1,0,23.0,5.891199894,71.40024146,52318,5.0,24.8,12,4,9,0,0,0,1,0,420.6330949207264,4.139404533111377,0.24,65.1561202,1.8,2,34.70623619106561,5097.994480546304,0,0
2,7,1,2,0,20.0,4.190227524,77.89708203,38773,4.0,19.9,38,4,2,0,0,1,1,0,326.4064971613918,4.6384486344086024,0.76,59.899678635,0.4,5,17.55800670288717,6067.95538878855,2,3
0,0,0,0,0,20.0,5.90851324,75.36859517,30500,4.0,16.0,26,3,8,0,0,0,1,0,445.3163424421451,2.662888365375392,0.52,67.226863785,1.6,2,34.9105287072553,5680.425137899349,2,3
1,5,0,2,0,24.0,4.588335123,84.64432981,186,2.0,20.0,38,2,2,0,0,1,0,0,388.37655143001894,4.265906654557211,0.76,65.26384052,0.4,3,21.052819200955426,7164.662568984055,1,0
0,3,1,4,0,17.0,5.743355563,71.30601472,40865,5.0,14.1,19,3,2,0,0,0,1,0,409.5357963174718,2.412997095244536,0.38,64.369785175,0.4,2,32.98613312304305,5084.547735248856,2,2
0,2,0,4,1,20.0,5.065505614,66.87849058,93976,6.0,8.4,10,2,8,0,1,0,1,1,338.7733694888361,1.6261718847490156,0.2,58.76677336,2.6,6,25.65934712546552,4472.732502259149,3,3
1,7,1,1,1,26.0,4.83627051,58.08281778,49136,2.0,13.3,39,2,5,0,1,1,0,0,280.9042187671177,2.6943418058343,0.78,53.22276144,2.0,6,23.38951244589566,3373.613721264684,2,1
1,3,0,1,1,21.0,5.84441527,69.22654643,22758,4.0,16.5,21,3,7,0,1,0,1,0,404.588685044856,2.775714557371427,0.42,63.835349565,2.4,5,34.15718984820917,4792.314730624946,1,3
1,6,0,1,0,23.0,6.994699947,86.9104773,34419,6.0,21.1,29,3,2,1,0,0,1,0,607.9127109640547,2.9740510744111393,0.58,78.428738385,1.4,2,48.9258273485618,7553.431064513815,2,0
3,7,1,4,0,20.0,5.081022422,87.67381273,48662,6.0,12.2,1,0,5,1,0,0,1,0,445.47260830335904,2.354747578044741,0.02,69.242018475,2.0,2,25.816788852866747,7686.697438615109,2,3
0,0,1,0,0,22.0,4.684849176,84.18393999,44380,2.0,17.3,31,3,6,0,0,1,0,0,394.389061894585,3.615578958428595,0.62,65.516215875,1.2,3,21.947811801867882,7086.935752239921,2,0
0,1,0,4,0,18.0,6.253797899,66.1685887,25726,6.0,7.7,41,0,0,1,1,0,1,1,413.8049809918552,1.2118736104608983,0.82,64.35328384499999,1.0,6,39.10998816153682,4378.282130549768,2,2
3,5,0,2,0,25.0,6.963637784,82.52895697,44918,5.0,13.4,37,0,9,0,0,0,1,0,574.7017630304022,1.8970395155811404,0.74,76.082667405,1.8,2,48.49225118675243,6811.0287385561105,2,0
2,5,0,4,1,20.0,5.554364535,76.40015469,29657,4.0,22.6,36,0,9,1,0,0,1,0,424.35430967864994,3.9969124488009333,0.72,65.97190001999999,3.8,2,30.85096538766577,5836.983636655928,2,3
1,6,1,0,1,19.0,4.392574021,77.8761936,51582,3.0,7.3,28,4,6,0,0,1,0,1,342.0769448617264,1.624903666779228,0.56,60.900966905,2.2,4,19.294706529964106,6064.70152962468,0,3
2,7,1,0,0,22.0,5.505836634,70.51042547,45362,2.0,23.5,4,0,4,0,0,0,0,0,388.21888363165266,4.192059372096216,0.08,62.784395905,0.8,0,30.314237040296444,4971.720099960425,2,0
3,7,0,2,1,23.0,6.46819882,39.11454081,47347,4.0,22.1,16,4,9,0,1,0,1,0,253.00062671208383,3.3646971727935613,0.32,51.898264505,2.8,5,41.83759597504939,1529.9473027771555,2,0
0,3,1,2,0,24.0,5.700302445,88.7350498,43946,3.0,21.9,18,3,8,0,0,0,0,0,505.8166213321368,3.775665184300575,0.36,72.869037125,1.6,0,32.49344796447298,7873.90906300848,2,0
0,1,0,3,0,18.0,5.212568493,66.6064072,50589,3.0,16.4,31,2,9,1,1,0,0,0,347.1904596026484,3.087019023210549,0.62,59.366046065000006,2.8,3,27.170870294216293,4436.413480092213,0,2
2,5,0,4,1,20.0,4.266395929,67.03447709,72988,5.0,12.0,43,1,9,0,1,1,1,0,285.99562015941973,2.7482619980245957,0.86,54.849218189999995,2.8,8,18.20213422298777,4493.621118729734,0,3
